date,gdp,jgdp,djgdp,oil,joil,djoil,cdop,maxp,jpmax
1975Q1,5551.713000000002,862.1861807766934,-1.2247554798304918,31.4,344.68078929142075,3.2365284502031386,136.73663512343717,136.73663512343717,2.254523832105633
1975Q2,5591.382,862.8981762784952,0.7119955018017663,34.9,355.2486829208382,10.567893629417426,147.3045287528546,147.3045287528546,10.567893629417426
1975Q3,5687.087,864.5953445237966,1.697168245301441,34.9,355.2486829208382,0.0,147.3045287528546,147.3045287528546,0.0
1975Q4,5763.665,865.9328836068862,1.3375390830896094,35.8,357.79478934066543,2.546106419827254,149.85063517268185,149.85063517268185,2.546106419827254
1976Q1,5893.276,868.1567318969416,2.2238482900553436,33.1,349.95332823830176,-7.841461102363667,142.00917407031818,149.85063517268185,0.0
1976Q2,5936.515,868.8877539844,0.7310220874584274,33.8,352.0460802488973,2.092752010595518,144.1019260809137,149.85063517268185,0.0
1976Q3,5969.089,869.4349598427739,0.5472058583738999,34.7,354.67396869528136,2.627888446384077,146.72981452729778,149.85063517268185,0.0
1976Q4,6012.356,870.1571964023259,0.7222365595520159,36.1,358.6292865338835,3.9553178386021273,150.6851323658999,150.6851323658999,0.8344971932180556
1977Q1,6083.391,871.3317549749652,1.1745585726392846,36.8,360.54978451748855,1.9204979836050597,152.60563034950496,152.60563034950496,1.9204979836050597
1977Q2,6201.6590000000015,873.2572115885029,1.9254566135376763,37.1,361.36169696133896,0.8119124438504173,153.41754279335538,153.41754279335538,0.8119124438504173
1977Q3,6313.559,875.0454821889318,1.788270600428973,37.6,362.7004050395849,1.3387080782459293,154.7562508716013,154.7562508716013,1.3387080782459293
1977Q4,6313.696999999999,875.0476679369677,0.002185748035913093,39.3,367.12245188752155,4.422046847936656,159.17829771953797,159.17829771953797,4.422046847936656
1978Q1,6333.848000000001,875.3663229336692,0.3186549967014116,40.0,368.8879454113936,1.7654935238720668,160.94379124341003,160.94379124341003,1.7654935238720668
1978Q2,6578.605,879.157799576387,3.7914766427178392,40.8,370.8682081410116,1.9802627296180049,162.92405397302804,162.92405397302804,1.9802627296180049
1978Q3,6644.754,880.1582950146051,1.0004954382180813,41.7,373.0501128804756,2.1819047394639597,165.105958712492,165.105958712492,2.1819047394639597
1978Q4,6734.069,881.493484617877,1.3351896032719424,42.6,375.18542532753247,2.13531244705689,167.2412711595489,167.2412711595489,2.13531244705689
1979Q1,6746.176,881.6731104815808,0.17962586370379086,44.2,378.8724789083652,3.687053580832753,170.92832474038164,170.92832474038164,3.687053580832753
1979Q2,6753.389,881.7799731943634,0.10686271278257209,48.6,388.36235309064483,9.489874182279607,180.41819892266125,180.41819892266125,9.489874182279607
1979Q3,6803.558000000001,882.5200989618461,0.7401257674827093,57.6,405.35225677018457,16.989903679539736,197.40810260220098,197.40810260220098,16.989903679539736
1979Q4,6820.571999999999,882.7698618288277,0.24976286698165495,64.2,416.20032106959155,10.848064299406985,208.25616690160797,208.25616690160797,10.848064299406985
1980Q1,6842.024,883.0838873277671,0.3140254989393725,71.3,426.689632742025,10.489311672433473,218.74547857404144,218.74547857404144,10.489311672433473
1980Q2,6701.0459999999985,881.0018912596677,-2.0819960680994427,74.9,431.6153890523174,4.9257563102924,223.67123488433384,223.67123488433384,4.9257563102924
1980Q3,6693.0819999999985,880.8829734631747,-0.11891779649295131,77.9,435.5425952876702,3.9272062353527986,227.59844111968664,227.59844111968664,3.9272062353527986
1980Q4,6817.903,882.730722555059,1.847749091884225,86.3,445.7829598089382,10.240364521267963,237.8388056409546,237.8388056409546,10.240364521267963
1981Q1,6951.495,884.6712023340117,1.9404797789527493,114.9,474.40621848547096,28.62325867653277,266.4620643174874,266.4620643174874,28.62325867653277
1981Q2,6899.98,883.9273792030426,-0.7438231309690764,111.3,471.2229258281499,-3.183292657321033,263.27877166016634,266.4620643174874,0.0
1981Q3,6982.609,885.1177908152199,1.1904116121772859,108.7,468.8591794127164,-2.363746415433525,260.9150252447328,266.4620643174874,0.0
1981Q4,6906.529,884.0222475074224,-1.0955433077974703,107.3,467.5628649636653,-1.296314449051124,259.6187107956817,266.4620643174874,0.0
1982Q1,6799.233,882.4565090684816,-1.565738438940798,101.6,462.1043535144382,-5.458511449227103,254.1601993464546,266.4620643174874,0.0
1982Q2,6830.251,882.9116701523553,0.4551610838736906,97.9,458.39465495364647,-3.7096985607917077,250.45050078566288,266.4620643174874,0.0
1982Q3,6804.139,882.5286382466398,-0.38303190571548384,97.9,458.39465495364647,0.0,250.45050078566288,266.4620643174874,0.0
1982Q4,6806.857,882.5685765441183,0.03993829747844302,98.2,458.700621536042,0.3059665823955129,250.7564673680584,266.4620643174874,0.0
1983Q1,6896.561,883.8778160542795,1.3092395101612055,92.5,452.720864451838,-5.979757084203982,244.7767102838544,266.4620643174874,0.0
1983Q2,7053.5,886.1279226514558,2.250106597176341,92.4,452.6126978647638,-0.10816658707420856,244.6685436967802,266.4620643174874,0.0
1983Q3,7194.504,888.107268018358,1.97934536690218,92.1,452.2874943261261,-0.3252035386377088,244.3433401581425,266.4620643174874,0.0
1983Q4,7344.597,890.1720219846078,2.064753966249782,92.0,452.17885770490403,-0.10863662122204687,244.23470353692045,266.4620643174874,0.0
1984Q1,7488.166999999998,892.1079320259162,1.9359100413083752,92.1,452.2874943261261,0.10863662122204687,244.3433401581425,263.27877166016634,0.0
1984Q2,7617.547,893.8209680844112,1.7130360584950495,91.8,451.9612297626445,-0.3262645634815726,244.01707559466092,260.9150252447328,0.0
1984Q3,7690.985,894.7804142723596,0.9594461879484015,91.4,451.5245478460105,-0.4366819166340292,243.5803936780269,259.6187107956817,0.0
1984Q4,7754.116999999998,895.5979207103367,0.8175064379770447,88.6,448.41318576110353,-3.1113620849069434,240.46903159311995,254.1601993464546,0.0
1985Q1,7829.26,896.5623276217252,0.9644069113885507,83.9,442.96256134731607,-5.450624413787466,235.01840717933248,250.7564673680584,0.0
1985Q2,7898.194,897.4389404725476,0.8766128508224256,84.6,443.7934266612178,0.830865313901711,235.8492724932342,250.7564673680584,0.0
1985Q3,8018.809,898.9545186092139,1.5155781366662495,83.9,442.96256134731607,-0.830865313901711,235.01840717933248,250.7564673680584,0.0
1985Q4,8078.415,899.6950968906255,0.7405782814115582,85.1,444.38270355793287,1.4201422106168025,236.4385493899493,244.7767102838544,0.0
1986Q1,8153.8290000000015,900.624291185687,0.9291942950615066,48.2,387.53590210565545,-56.84680145227742,179.59174793767187,244.6685436967802,0.0
1986Q2,8190.552,901.0736573843285,0.4493661986415418,41.0,371.3572066704308,-16.178695435224654,163.41305250244721,244.3433401581425,0.0
1986Q3,8268.935,902.0261001006787,0.9524427163502196,42.5,374.95040759303714,3.593200922606343,167.00625342505356,244.3433401581425,0.0
1986Q4,8313.338,902.5616491912994,0.5355490906206342,42.0,373.76696182833683,-1.1834457647003092,165.82280766035325,244.3433401581425,0.0
1987Q1,8375.274,903.3039072576008,0.7422580663014742,52.3,395.6996371070877,21.932675278750878,187.75548293910413,244.01707559466092,0.0
1987Q2,8465.63,904.3769715897131,1.073064332112267,56.4,403.2469158504013,7.547278743313598,195.30276168241772,243.5803936780269,0.0
1987Q3,8539.075,905.240796709892,0.8638251201789444,57.8,405.69887756783316,2.451961717431857,197.75472339984958,240.46903159311995,0.0
1987Q4,8685.694,906.9432583369903,1.7024616270982733,54.1,399.0834185852436,-6.615458982589587,191.13926441726,236.4385493899493,0.0
1988Q1,8730.569,907.4585824258368,0.5153240888464552,47.2,385.43938925915097,-13.644029326092607,177.4952350911674,236.4385493899493,0.0
1988Q2,8845.28,908.7639262395833,1.3053438137465037,50.6,392.395157629342,6.955768370191038,184.45100346135843,236.4385493899493,0.0
1988Q3,8897.107,909.3481446698245,0.5842184302412079,42.6,375.18542532753247,-17.209732301809538,167.2412711595489,236.4385493899493,0.0
1988Q4,9015.661,910.6718455190183,1.3237008491938695,44.3,379.098467705109,3.9130423775765166,171.1543135371254,197.75472339984958,0.0
1989Q1,9107.314,911.6833105945652,1.0114650755468801,53.9,398.7130477914951,19.614580086386127,190.76889362351153,197.75472339984958,0.0
1989Q2,9176.827,912.4436781164806,0.7603675219153274,58.3,406.56020933564463,7.847161544149515,198.61605516766105,198.61605516766105,0.861331767811464
1989Q3,9244.816,913.1818240973084,0.7381459808278805,56.2,402.8916756899646,-3.668533645680043,194.947521521981,198.61605516766105,0.0
1989Q4,9263.033,913.3786811808408,0.19685708353233622,59.8,409.1005660956586,6.208890405694035,201.15641192767504,201.15641192767504,2.5403567600139922
1990Q1,9364.259,914.4655487348329,1.0868675539920787,60.0,409.43445622221003,0.3338901265514096,201.49030205422645,201.49030205422645,0.3338901265514096
1990Q2,9398.243,914.8278035893712,0.3622548545383779,47.9,386.9115504416869,-22.522905780523104,178.96739627370334,201.49030205422645,0.0
1990Q3,9404.494,914.8942939118206,0.06649032244934006,91.0,451.085950651685,64.17440020999805,243.1417964837014,243.1417964837014,41.65149442947495
1990Q4,9318.876,913.97972995484,-0.9145639569806008,79.3,437.32381286408025,-13.762137787604729,229.37965869609667,243.1417964837014,0.0
1991Q1,9275.276,913.5107644445292,-0.46896551031079525,54.1,399.0834185852436,-38.240394278836675,191.13926441726,243.1417964837014,0.0
1991Q2,9347.597,914.2874583903606,0.7766939458314255,56.2,402.8916756899646,3.808257104721008,194.947521521981,243.1417964837014,0.0
1991Q3,9394.834,914.7915242718609,0.5040658815003098,60.4,410.0989104940769,7.207234804112318,202.15475632609332,243.1417964837014,0.0
1991Q4,9427.581,915.1394820981043,0.34795782624337335,55.1,400.9149716158869,-9.18393887819002,192.9708174479033,243.1417964837014,0.0
1992Q1,9540.444,916.3295304239842,1.1900483258799568,51.0,393.18256327243256,-7.732408343454324,185.23840910444898,243.1417964837014,0.0
1992Q2,9643.893,917.4080144258177,1.0784840018334307,64.3,416.3559631243574,23.17339985192484,208.41180895637382,243.1417964837014,0.0
1992Q3,9739.185,918.3912717570903,0.9832573312726254,63.1,414.4720769547168,-1.8838861696406184,206.5279227867332,243.1417964837014,0.0
1992Q4,9840.753,919.4287511508701,1.0374793937797904,53.8,398.5273467167739,-15.944730237942906,190.5831925487903,243.1417964837014,0.0
1993Q1,9857.185,919.5955909877263,0.16683983685618387,58.1,406.21656638578656,7.689219669012687,198.27241221780298,243.1417964837014,0.0
1993Q2,9914.565,920.1760167071633,0.5804257194370166,52.9,396.84033388642536,-9.376232499361208,188.89617971844177,243.1417964837014,0.0
1993Q3,9961.873,920.6520385107879,0.476021803624576,46.5,383.945231259331,-12.895102627094332,176.00107709134744,229.37965869609667,0.0
